listing_url,price,town,bedrooms,bathrooms,area,floor,tenure,property_type,listing_id,address_from_url,postal_code,onemap_full_address,onemap_road_name,latitude,longitude,nearest_mrt_name,nearest_mrt_exit,nearest_mrt_distance_m,num_mrt_within_1000m,nearest_clinic_name,nearest_clinic_distance_m,nearest_park_name,nearest_park_distance_m,nearest_community_club_name,nearest_community_club_distance_m,nearest_hawker_name,nearest_hawker_distance_m,num_clinic_within_1000m,num_park_within_1000m,num_community_club_within_1000m,num_hawker_within_1000m,num_amenities_within_1000m
https://www.propertyguru.com.sg/listing/hdb-for-sale-203b-punggol-field-500020807,"S$ 645,333",Clementi,4,2,"1,184 sqft",,,HDB,500020807,203B Punggol Field,822203,203B PUNGGOL FIELD SINGAPORE 822203,PUNGGOL FIELD,1.398048415,103.9034765,COVE LRT STATION,Exit A,297.7,7,,361.2,ST ANNE'S WOOD PG,674.4,Punggol Vista CC,717.8,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4724.6,20,1,1,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-646-yishun-street-61-500036346,"S$ 608,000",Clementi,3,2,"1,119 sqft",,,HDB,500036346,646 Yishun Street 61,760646,646 YISHUN STREET 61 SINGAPORE 760646,YISHUN STREET 61,1.42211203,103.8374914,KHATIB MRT STATION,Exit D,667,2,,186.8,YISHUN POND PK,352.1,Nee Soon Central CC,673.3,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1434.7,31,2,3,0,36
https://www.propertyguru.com.sg/listing/hdb-for-sale-101a-bidadari-park-drive-60147128,"S$ 968,000",Clementi,2,2,731 sqft,,,HDB,60147128,101A Bidadari Park Drive,341101,101A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341101,BIDADARI PARK DRIVE,1.336854622,103.8709963,WOODLEIGH MRT STATION,Exit A,183.2,2,,180.7,GREENWAY SOUTH,150.6,Bidadari CC (U/C),220.6,Toa Payoh Lorong 7 Blk 22 (Kim Keat Palm Market and Food Centre),1565.7,9,7,2,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-924-hougang-avenue-9-25101879,"S$ 758,000",Clementi,4,2,"1,292 sqft",High Floor,,HDB,25101879,924 Hougang Avenue 9,530924,924 HOUGANG AVENUE 9 SINGAPORE 530924,HOUGANG AVENUE 9,1.376295016,103.882146,HOUGANG MRT STATION,Exit C,1186.3,0,,129.6,LUXUS HILLS PARK,787,Ci Yuan CC,151.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),1952.2,23,4,2,0,29
https://www.propertyguru.com.sg/listing/hdb-for-sale-432a-sengkang-west-way-500032548,"S$ 650,000",Clementi,3,2,"1,001 sqft",a high floor with unblocked views and excellent ventilation,,HDB,500032548,432A Sengkang West Way,791432,432A SENGKANG WEST WAY FERNVALE PALMS SINGAPORE 791432,SENGKANG WEST WAY,1.394750476,103.8772023,FERNVALE LRT STATION,Exit A,305.2,4,,0,FERNVALE PARK,328.4,Fernvale CC (U/C),335.2,Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),3509,14,7,1,0,22
https://www.propertyguru.com.sg/listing/hdb-for-sale-35-chai-chee-avenue-500086718,"S$ 480,000",Bedok,3,2,883 sqft,Mid floor,,HDB,500086718,35 Chai Chee Avenue,461035,35 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461035,CHAI CHEE AVENUE,1.32481986,103.9262581,BEDOK MRT STATION,Exit A,351,1,,69,SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD),424,Kampong Chai Chee CC/Heartbeat @Bedok,643,New Upper Changi Road Blk 208B,479.9,31,8,2,3,44
https://www.propertyguru.com.sg/listing/hdb-for-sale-550a-segar-road-500089613,"S$ 645,000",Bukit Panjang,3,2,990 sqft,Mid Floor,,HDB,500089613,550A Segar Road,671550,550A SEGAR ROAD SEGAR PALMVIEW SINGAPORE 671550,SEGAR ROAD,1.389112062,103.7673015,SEGAR LRT STATION,Exit A,275.2,4,,270.8,ZHENGHUA NATURE PARK,654.3,Zhenghua CC (Pending U/C),534.3,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),6022.9,13,3,2,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-181-edgefield-plains-500035198,"S$ 676,000",Clementi,3,2,"1,184 sqft",High floor,,HDB,500035198,181 Edgefield Plains,820181,181 EDGEFIELD PLAINS SINGAPORE 820181,EDGEFIELD PLAINS,1.399144305,103.9089833,MERIDIAN LRT STATION,Exit B,224,10,,231.1,PUNGGOL WATERWAY PK,802,Punggol Vista CC,495.1,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5112,20,2,2,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-181-edgefield-plains-500035198,"S$ 676,000",Clementi,3,2,"1,184 sqft",High floor,,HDB,500035198,181 Edgefield Plains,820181,181 EDGEFIELD PLAINS SINGAPORE 820181,EDGEFIELD PLAINS,1.399144305,103.9089833,MERIDIAN LRT STATION,Exit B,224,10,,231.1,PUNGGOL WATERWAY PK,802,Punggol Vista CC,495.1,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5112,20,2,2,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-338a-anchorvale-crescent-500095695,"S$ 730,000",Clementi,1,2,"1,001 sqft",High floor,,HDB,500095695,338A Anchorvale Crescent,541338,338A ANCHORVALE CRESCENT ANCHORVALE PARKVIEW SINGAPORE 541338,ANCHORVALE CRESCENT,1.399262891,103.8888593,FARMWAY LRT STATION,Exit A,236.1,3,,88.7,SENGKANG RIVERSIDE PK,47.7,Anchorvale CC,339.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4453.7,14,1,3,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-338a-anchorvale-crescent-500095695,"S$ 730,000",Clementi,1,2,"1,001 sqft",High floor,,HDB,500095695,338A Anchorvale Crescent,541338,338A ANCHORVALE CRESCENT ANCHORVALE PARKVIEW SINGAPORE 541338,ANCHORVALE CRESCENT,1.399262891,103.8888593,FARMWAY LRT STATION,Exit A,236.1,3,,88.7,SENGKANG RIVERSIDE PK,47.7,Anchorvale CC,339.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4453.7,14,1,3,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-596a-ang-mo-kio-street-52-60104043,"S$ 1,120,000",Ang Mo Kio,3,2,"1,184 sqft",high floor,,HDB,60104043,596A Ang Mo Kio Street 52,561596,596A ANG MO KIO STREET 52 CITY VIEW @ CHENG SAN SINGAPORE 561596,ANG MO KIO STREET 52,1.37243024,103.8509492,ANG MO KIO MRT STATION,Exit D,308.3,1,,280.5,ANG MO KIO TOWN GARDEN EAST,71.3,Cheng San CC (Pending U/C),169.5,Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),392.3,37,2,1,4,44
https://www.propertyguru.com.sg/listing/hdb-for-sale-536-jelapang-road-500030846,"S$ 839,999",Bukit Panjang,4,2,"1,292 sqft",,,HDB,500030846,536 Jelapang Road,670536,536 JELAPANG ROAD PANSHAN GROVE SINGAPORE 670536,JELAPANG ROAD,1.384221831,103.7637669,SENJA LRT STATION,Exit A,218.8,8,,247,RAIL CORRIDOR,704.6,Senja-Cashew CC,307.8,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),5355.2,20,2,2,0,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-75-bedok-north-road-500040216,"S$ 368,888",Bedok,2,1,635 sqft,Mid floor,,HDB,500040216,75 Bedok North Road,460075,75 BEDOK NORTH ROAD SINGAPORE 460075,BEDOK NORTH ROAD,1.327914779,103.9421444,TANAH MERAH MRT STATION,Exit B,409.3,1,,343.9,TANAH MERAH PG,509.4,Fengshan CC,372.6,New Upper Changi Road Blk 58,426,20,11,4,3,38
https://www.propertyguru.com.sg/listing/hdb-for-sale-106-spottiswoode-park-road-500092061,"S$ 918,000",Bukit Merah,3,2,"1,335 sqft",high floor,,HDB,500092061,106 Spottiswoode Park Road,80106,106 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080106,SPOTTISWOODE PARK ROAD,1.273566738,103.8340582,OUTRAM PARK MRT STATION,Exit 6,785,1,,695.3,RAIL CORRIDOR,222.6,Tanjong Pagar CC,885.6,Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre),1067.7,11,3,1,0,15
https://www.propertyguru.com.sg/listing/hdb-for-sale-106-spottiswoode-park-road-500092061,"S$ 918,000",Bukit Merah,3,2,"1,335 sqft",high floor,,HDB,500092061,106 Spottiswoode Park Road,80106,106 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080106,SPOTTISWOODE PARK ROAD,1.273566738,103.8340582,OUTRAM PARK MRT STATION,Exit 6,785,1,,695.3,RAIL CORRIDOR,222.6,Tanjong Pagar CC,885.6,Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre),1067.7,11,3,1,0,15
https://www.propertyguru.com.sg/listing/hdb-for-sale-117-bukit-merah-central-500047043,"S$ 688,888",Bukit Merah,3,2,"1,259 sqft",Low floor,,HDB,500047043,117 Bukit Merah Central,150117,117 BUKIT MERAH CENTRAL MERAH HEIGHTS SINGAPORE 150117,BUKIT MERAH CENTRAL,1.28365235,103.8154111,REDHILL MRT STATION,Exit A,656.4,1,,184.9,RAIL CORRIDOR,115.7,Bukit Merah CC,183.1,Bukit Merah Central Blk 163 (Bukit Merah Central Food Centre),184.9,21,4,4,6,35
https://www.propertyguru.com.sg/listing/hdb-for-sale-252-hougang-avenue-3-60227238,"S$ 518,000",Clementi,3,2,"1,033 sqft",,,HDB,60227238,252 Hougang Avenue 3,530252,252 HOUGANG AVENUE 3 SINGAPORE 530252,HOUGANG AVENUE 3,1.360165215,103.8927117,KOVAN MRT STATION,Exit C,808.2,1,,559.3,REALTY PARK,739.8,Hougang CC,507.9,Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),731.3,16,2,3,2,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-555-hougang-street-51-500084679,"S$ 655,000",Clementi,3,2,"1,108 sqft",Mid floor,,HDB,500084679,555 Hougang Street 51,530555,555 HOUGANG STREET 51 SINGAPORE 530555,HOUGANG STREET 51,1.379529422,103.8898905,BUANGKOK MRT STATION,Exit B,526.4,4,,231.2,PUNGGOL PK,788.8,Buangkok CC (U/C),502,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),2300.7,28,1,4,0,33
https://www.propertyguru.com.sg/listing/hdb-for-sale-555-hougang-street-51-500084679,"S$ 655,000",Clementi,3,2,"1,108 sqft",Mid floor,,HDB,500084679,555 Hougang Street 51,530555,555 HOUGANG STREET 51 SINGAPORE 530555,HOUGANG STREET 51,1.379529422,103.8898905,BUANGKOK MRT STATION,Exit B,526.4,4,,231.2,PUNGGOL PK,788.8,Buangkok CC (U/C),502,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),2300.7,28,1,4,0,33
https://www.propertyguru.com.sg/listing/hdb-for-sale-301a-punggol-central-60073833,"S$ 678,000",Clementi,3,2,"1,001 sqft",,,HDB,60073833,301A Punggol Central,821301,301A PUNGGOL CENTRAL CORALINUS SINGAPORE 821301,PUNGGOL CENTRAL,1.404172163,103.9061861,DAMAI LRT STATION,Exit B,286.9,10,,50.3,PUNGGOL WATERWAY PK,275.4,Punggol Vista CC,157.1,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5465.9,17,2,2,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-213b-compassvale-lane-500035032,"S$ 615,000",Clementi,3,2,"1,022 sqft",,,HDB,500035032,213B Compassvale Lane,542213,213B COMPASSVALE LANE COMPASSVALE PEARL SINGAPORE 542213,COMPASSVALE LANE,1.385539436,103.9007808,KANGKAR LRT STATION,Exit A,222.2,7,,120.1,PUNGGOL PK,698.8,Rivervale CC (U/C),176.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3353.1,17,2,2,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-213b-compassvale-lane-500035032,"S$ 615,000",Clementi,3,2,"1,022 sqft",,,HDB,500035032,213B Compassvale Lane,542213,213B COMPASSVALE LANE COMPASSVALE PEARL SINGAPORE 542213,COMPASSVALE LANE,1.385539436,103.9007808,KANGKAR LRT STATION,Exit A,222.2,7,,120.1,PUNGGOL PK,698.8,Rivervale CC (U/C),176.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3353.1,17,2,2,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-213b-compassvale-lane-500035032,"S$ 615,000",Clementi,3,2,"1,022 sqft",,,HDB,500035032,213B Compassvale Lane,542213,213B COMPASSVALE LANE COMPASSVALE PEARL SINGAPORE 542213,COMPASSVALE LANE,1.385539436,103.9007808,KANGKAR LRT STATION,Exit A,222.2,7,,120.1,PUNGGOL PK,698.8,Rivervale CC (U/C),176.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3353.1,17,2,2,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-313b-anchorvale-road-500066325,"S$ 670,000",Clementi,3,2,"1,184 sqft",High floor,,HDB,500066325,313B Anchorvale Road,542313,313B ANCHORVALE ROAD ANCHORVALE GARDENS SINGAPORE 542313,ANCHORVALE ROAD,1.391348504,103.8880124,TONGKANG LRT STATION,Exit B,305.7,6,,268.3,SENGKANG RIVERSIDE PK,630.7,Anchorvale CC,656.4,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),3574.3,17,1,3,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-415d-northshore-drive-500093776,"S$ 768,000",Clementi,3,2,"1,022 sqft",,,HDB,500093776,415D Northshore Drive,824415,415D NORTHSHORE DRIVE WATERFRONT I @ NORTHSHORE SINGAPORE 824415,NORTHSHORE DRIVE,1.417630179,103.9005529,SAMUDERA LRT STATION,Exit A,246.9,5,,510.9,PUNGGOL WATERWAY PK,566.3,One Punggol CC (U/C),1117.1,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),6671.8,3,1,0,0,4
https://www.propertyguru.com.sg/listing/hdb-for-sale-415a-northshore-drive-500064373,"S$ 988,000",Clementi,3,2,"1,205 sqft",High floor,,HDB,500064373,415A Northshore Drive,821415,415A NORTHSHORE DRIVE WATERFRONT I @ NORTHSHORE SINGAPORE 821415,NORTHSHORE DRIVE,1.416630786,103.8994883,SAMUDERA LRT STATION,Exit A,282.6,6,,387.3,PUNGGOL WATERWAY PK,488.2,One Punggol CC (U/C),1083.2,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),6536.5,4,1,0,0,5
https://www.propertyguru.com.sg/listing/hdb-for-sale-120b-punggol-edge-500079171,"S$ 650,000",Clementi,3,2,"1,001 sqft",High floor,,HDB,500079171,120B Punggol Edge,822120,120B EDGEDALE PLAINS PUNGGOL EDGE SINGAPORE 822120,EDGEDALE PLAINS,1.394837781,103.9075847,MERIDIAN LRT STATION,Exit A,255.3,8,,212.9,ST ANNE'S WOOD PG,528.3,Punggol 21 CC,668.3,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4622.8,13,1,2,0,16
https://www.propertyguru.com.sg/listing/hdb-for-sale-182b-marsiling-greenview-500091841,"S$ 839,888",Clementi,4,3,"1,290 sqft",a very high floor,,HDB,500091841,182B Marsiling Greenview,732182,182B WOODLANDS STREET 13 MARSILING GREENVIEW SINGAPORE 732182,WOODLANDS STREET 13,1.43540518,103.77636,MARSILING MRT STATION,Exit B,364.9,1,,46.3,WOODLANDS TOWN PK EAST,147,Marsiling CC (Pending U/C),656.1,Marsiling Lane Blk 20/21,888.7,15,2,2,1,20
https://www.propertyguru.com.sg/listing/hdb-for-sale-57-geylang-bahru-500095203,"S$ 400,000",Clementi,2,0,699 sqft,,,HDB,500095203,57 Geylang Bahru,330057,57 GEYLANG BAHRU GEYLANG BAHRU VILLE SINGAPORE 330057,GEYLANG BAHRU,1.323537807,103.8691478,GEYLANG BAHRU MRT STATION,Exit A,345.8,3,,0,BENG WAN RD PG,340.4,Kolam Ayer CC,91.3,Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre),248.5,17,5,3,3,28
https://www.propertyguru.com.sg/listing/hdb-for-sale-516-choa-chu-kang-street-51-500067173,"S$ 509,999",Bukit Panjang,3,2,"1,119 sqft",HIGH FLOOR,,HDB,500067173,516 Choa Chu Kang Street 51,680516,516 CHOA CHU KANG STREET 51 SINGAPORE 680516,CHOA CHU KANG STREET 51,1.390950825,103.7435251,CHOA CHU KANG MRT STATION,Exit D,585.2,3,,0,CHOA CHU KANG PK,372.8,Yew Tee CC,458.6,Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),5203.9,16,2,3,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-516-choa-chu-kang-street-51-500067173,"S$ 509,999",Bukit Panjang,3,2,"1,119 sqft",HIGH FLOOR,,HDB,500067173,516 Choa Chu Kang Street 51,680516,516 CHOA CHU KANG STREET 51 SINGAPORE 680516,CHOA CHU KANG STREET 51,1.390950825,103.7435251,CHOA CHU KANG MRT STATION,Exit D,585.2,3,,0,CHOA CHU KANG PK,372.8,Limbang CO c/o Yew Tee CC,458.6,Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),5203.9,16,2,3,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-188d-rivervale-drive-500015212,"S$ 650,000",Clementi,3,2,"1,237 sqft",,,HDB,500015212,188D Rivervale Drive,544188,188D RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 544188,RIVERVALE DRIVE,1.394952997,103.9040086,COMPASSVALE LRT STATION,Exit B,370.4,7,,275.9,ST ANNE'S WOOD PG,333.9,Punggol Vista CC,990.9,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4441,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-188d-rivervale-drive-500015212,"S$ 650,000",Clementi,3,2,"1,237 sqft",,,HDB,500015212,188D Rivervale Drive,544188,188D RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 544188,RIVERVALE DRIVE,1.394952997,103.9040086,COMPASSVALE LRT STATION,Exit B,370.4,7,,275.9,ST ANNE'S WOOD PG,333.9,Punggol Vista CC,990.9,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4441,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-188d-rivervale-drive-500015212,"S$ 650,000",Clementi,3,2,"1,237 sqft",,,HDB,500015212,188D Rivervale Drive,544188,188D RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 544188,RIVERVALE DRIVE,1.394952997,103.9040086,COMPASSVALE LRT STATION,Exit B,370.4,7,,275.9,ST ANNE'S WOOD PG,333.9,Punggol Vista CC,990.9,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),4441,15,1,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-544-pasir-ris-street-51-500013785,"S$ 950,000",Clementi,4,2,"1,538 sqft",,,HDB,500013785,544 Pasir Ris Street 51,510544,544 PASIR RIS STREET 51 SINGAPORE 510544,PASIR RIS STREET 51,1.368981057,103.9521937,PASIR RIS MRT STATION,Exit A,532.5,1,,472.4,PASIR RIS TOWN PK,61.5,Pasir Ris East CC,780.7,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),2742.8,16,4,1,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-544-pasir-ris-street-51-500013785,"S$ 950,000",Clementi,4,2,"1,538 sqft",,,HDB,500013785,544 Pasir Ris Street 51,510544,544 PASIR RIS STREET 51 SINGAPORE 510544,PASIR RIS STREET 51,1.368981057,103.9521937,PASIR RIS MRT STATION,Exit A,532.5,1,,472.4,PASIR RIS TOWN PK,61.5,Pasir Ris East CC,780.7,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),2742.8,16,4,1,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-70a-telok-blangah-heights-500034688,"S$ 930,000",Bukit Merah,3,2,"1,001 sqft",,,HDB,500034688,70A Telok Blangah Heights,101070,70A TELOK BLANGAH HEIGHTS TELOK BLANGAH RIDGEVIEW SINGAPORE 101070,TELOK BLANGAH HEIGHTS,1.27637531,103.8113719,TELOK BLANGAH MRT STATION,Exit A,646.8,1,,102.4,TELOK BLANGAH HILL PARK,53,Telok Blangah CC,423.6,Telok Blangah Drive Blk 82 (Telok Blangah Market),474.1,11,4,2,3,20
https://www.propertyguru.com.sg/listing/hdb-for-sale-317c-yishun-greenwalk-500088817,"S$ 638,000",Clementi,3,2,990 sqft,High Floor,,HDB,500088817,317C Yishun Greenwalk,763317,317C YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 763317,YISHUN AVENUE 9,1.433780483,103.8431057,YISHUN MRT STATION,Exit E,946.9,1,,92.2,YISHUN POND PK,663.5,Nee Soon East CC,597.6,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),1641.6,14,3,1,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-359-clementi-avenue-2-500081997,"S$ 618,000",Clementi,3,2,990 sqft,,,HDB,500081997,359 Clementi Avenue 2,120359,359 CLEMENTI AVENUE 2 SINGAPORE 120359,CLEMENTI AVENUE 2,1.313492924,103.7698548,CLEMENTI MRT STATION,Exit C,462.8,2,,112,TAMAN MAS MERAH PLAYGROUND,746.5,Clementi CC,618.2,Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre),143.8,20,3,1,2,26
https://www.propertyguru.com.sg/listing/hdb-for-sale-452-yishun-ring-road-500075990,"S$ 380,000",Bukit Batok,1,1,506 sqft,High floor,,HDB,500075990,452 Yishun Ring Road,760452,452 YISHUN RING ROAD JADE SPRING @ YISHUN SINGAPORE 760452,YISHUN RING ROAD,1.422082643,103.8454157,YISHUN MRT STATION,Exit E,1373.2,0,,274.1,YISHUN PK,201.5,Yishun Link CC,344.4,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),2144.8,15,2,1,0,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-108-jalan-rajah-500084259,"S$ 990,000",Clementi,3,3,"1,614 sqft",,,HDB,500084259,108 Jalan Rajah,320108,108 JALAN RAJAH RAJAH COURT SINGAPORE 320108,JALAN RAJAH,1.328389357,103.8557509,TOA PAYOH MRT STATION,Exit A,996.2,1,,390.8,MAR THOMA ROAD PARK,687,Whampoa CC,436.6,Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market),580,26,2,4,5,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-608-jurong-west-street-65-60210408,"S$ 850,000",Clementi,4,2,"1,432 sqft",high floor,,HDB,60210408,608 Jurong West Street 65,640608,608 JURONG WEST STREET 65 SINGAPORE 640608,JURONG WEST STREET 65,1.337974716,103.7001717,PIONEER MRT STATION,Exit B,338.9,2,Pioneer Polyclinic,147.8,JURONG CENTRAL PARK,703.2,The Frontier CC,550.5,Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),1618,18,2,1,0,21
https://www.propertyguru.com.sg/listing/hdb-for-sale-106-tampines-street-11-60192020,"S$ 788,000",Clementi,3,1,"1,432 sqft",High Floor,,HDB,60192020,106 Tampines Street 11,521106,106 TAMPINES STREET 11 SINGAPORE 521106,TAMPINES STREET 11,1.347539192,103.9476754,TAMPINES MRT STATION,Exit C,717.5,2,,296.2,HARVEY CRESCENT PG,1061.4,Tampines Changkat CC (U/C),190.8,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),415,34,0,2,1,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-661-hougang-avenue-4-60242199,"S$ 610,000",Bukit Panjang,2,,"1,097 sqft",High Floor,99-year Leasehold,HDB,60242199,661 Hougang Avenue 4,530661,661 HOUGANG AVENUE 4 SINGAPORE 530661,HOUGANG AVENUE 4,1.374025687,103.8828041,HOUGANG MRT STATION,Exit C,1041.7,0,,137.2,PK VILLAS TERRACE PG,612.2,Ci Yuan CC,124.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),1691.4,22,4,2,0,28
https://www.propertyguru.com.sg/listing/hdb-for-sale-118a-jalan-membina-500095652,"S$ 1,038,000",Bukit Merah,3,2,990 sqft,,,HDB,500095652,118A Jalan Membina,161118,118A JALAN MEMBINA MEMBINA 118 SINGAPORE 161118,JALAN MEMBINA,1.281420282,103.8256452,TIONG BAHRU MRT STATION,Exit A,502.6,1,,134.4,RAIL CORRIDOR,269.5,Henderson CC,569.9,Jalan Bukit Merah Blk 112 (Blk 112 Jalan Bukit Merah Market and Food Centre),161.8,30,5,3,7,45
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bukit-batok-east-avenue-5-500089289,"S$ 640,000",Bukit Batok,3,2,"1,302 sqft",,,HDB,500089289,243 Bukit Batok East Avenue 5,650243,243 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650243,BUKIT BATOK EAST AVENUE 5,1.349620134,103.7564321,BUKIT BATOK MRT STATION,Exit A,718.7,1,,184,BUKIT BATOK TOWN PARK,369.7,Bukit Batok East CC (U/C),208.4,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),2188.1,17,4,2,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-701-tampines-street-71-500093512,"S$ 868,888",Clementi,3,2,"1,281 sqft",,,HDB,500093512,701 Tampines Street 71,520701,701 TAMPINES STREET 71 TAMPINES SUNRISE SINGAPORE 520701,TAMPINES STREET 71,1.356171829,103.9367989,TAMPINES MRT STATION,Exit E,653.1,1,,273.3,SUN PLAZA PK,646.3,Tampines Central CC,436.6,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),1478.2,26,3,2,0,31
https://www.propertyguru.com.sg/listing/hdb-for-sale-204-marsiling-drive-500089024,"S$ 399,000",Bukit Batok,2,2,883 sqft,mid floor,,HDB,500089024,204 Marsiling Drive,730204,204 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730204,MARSILING DRIVE,1.444215877,103.7740272,MARSILING MRT STATION,Exit A,1262.3,0,,223.5,ADMIRALTY PK,490.4,Marsiling CC (Pending U/C),396.2,Marsiling Lane Blk 20/21,343.1,4,4,1,1,10
https://www.propertyguru.com.sg/listing/hdb-for-sale-81-commonwealth-close-500085238,"S$ 350,000",Bukit Merah,2,2,646 sqft,,,HDB,500085238,81 Commonwealth Close,140081,81 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140081,COMMONWEALTH CLOSE,1.303787444,103.8003853,COMMONWEALTH MRT STATION,Exit C,260.3,2,,310.4,RAIL CORRIDOR,661.6,Queenstown CC,522.9,Commonwealth Crescent Market,344.2,12,2,1,3,18
https://www.propertyguru.com.sg/listing/hdb-for-sale-156-yung-loh-road-500078540,"S$ 640,000",Clementi,3,2,"1,367 sqft",High Floor,,HDB,500078540,156 Yung Loh Road,610156,156 YUNG LOH ROAD SINGAPORE 610156,YUNG LOH ROAD,1.32789041,103.7217888,LAKESIDE MRT STATION,Exit A,1785.7,0,,150.2,JLG: LAKESIDE GARDEN,356.3,Taman Jurong CC,820.3,Taman Jurong Market and Food Centre,755.6,5,1,1,1,8
